13.05012,80.28123
13.04949,80.28114
13.04948,80.28114
13.04814,80.28097
13.04668,80.28074
13.04655,80.28072
13.04661,80.28034
13.04663,80.28024
13.04627,80.28019
13.0448,80.27999
13.04475,80.28003
13.04432,80.27994
13.04341,80.27973
13.0434,80.27973
13.0434,80.27974
13.04339,80.27975
13.04338,80.27975
13.04338,80.27976
13.04337,80.27976
13.04336,80.27977
13.04335,80.27977
13.04334,80.27977
13.04333,80.27977
13.04333,80.27978
13.04332,80.27978
13.04331,80.27978
13.0433,80.27977
13.04329,80.27977
13.04328,80.27977
13.04327,80.27977
13.04327,80.27976
13.04326,80.27976
13.04325,80.27975
13.04324,80.27975
13.04324,80.27974
13.04323,80.27974
13.04323,80.27973
13.04322,80.27972
13.04322,80.27971
13.04321,80.2797
13.04083,80.27933
13.04024,80.27917
13.03978,80.27907
13.03943,80.27896
13.03932,80.27892
13.0391,80.27884
13.03877,80.27874
13.03847,80.27864
13.0376,80.27842
13.03745,80.27837
13.03741,80.27835
13.03734,80.2783
13.03668,80.27803
13.0364,80.27793
13.03625,80.27789
13.03547,80.27776
13.03505,80.27768
13.03444,80.27754
13.03392,80.2774
13.03372,80.27736
13.03366,80.27735
13.0336,80.27735
13.03353,80.27735
13.03347,80.27737
13.03328,80.27742
13.03316,80.27743
13.03299,80.27745
13.03239,80.27749
13.0318,80.27756
13.03172,80.27757
13.03165,80.27757
13.03149,80.27756
13.03146,80.27755
13.03141,80.27753
13.03137,80.27752
13.03132,80.27749
13.03063,80.27706
13.03045,80.27697
13.03041,80.27698
13.0302,80.27688
13.03001,80.27681
13.02966,80.27672
13.02955,80.27669
13.02881,80.27644
13.02877,80.27643
13.02875,80.27642
13.02863,80.27638
13.02771,80.27601
13.02761,80.27597
13.02752,80.27592
13.02735,80.27584
13.02714,80.27575
13.02674,80.27556
13.02618,80.27533
13.02594,80.27521
13.02586,80.27518
13.02534,80.27497
13.0248,80.27473
13.02474,80.2747
13.0247,80.27468
13.02467,80.27467
13.02464,80.27464
13.02459,80.27461
13.02407,80.27404
13.02398,80.27389
13.02375,80.27357
13.02365,80.27343
13.02327,80.27293
13.02302,80.27258
13.02215,80.27146
13.02207,80.27136
13.02194,80.27117
13.02188,80.2711
13.02174,80.27092
13.02149,80.27061
13.02122,80.27028
13.02107,80.2701
13.02075,80.26972
13.02064,80.26959
13.01999,80.26877
13.01981,80.26853
13.01968,80.26837
13.01958,80.26825
13.01942,80.26806
13.01912,80.2677
13.01895,80.26749
13.01888,80.26741
13.01881,80.26729
13.01879,80.26723
13.01876,80.26716
13.01874,80.2671
13.0187,80.2669
13.01867,80.26674
13.01864,80.26649
13.01862,80.26626
13.01862,80.26613
13.01863,80.26597
13.01865,80.26583
13.01874,80.26548
13.01887,80.26507
13.01895,80.26478
13.01902,80.26449
13.01905,80.26436
13.01906,80.26425
13.01906,80.26418
13.01906,80.26408
13.01906,80.26397
13.019,80.26352
13.01897,80.26332
13.01892,80.26291
13.01879,80.26191
13.01878,80.2617
13.01877,80.2616
13.01876,80.26151
13.01875,80.26145
13.01874,80.26143
13.01873,80.26139
13.01871,80.26132
13.01871,80.26131
13.0187,80.26131
13.01861,80.26124
13.0185,80.26116
13.01799,80.26083
13.01774,80.26067
13.01762,80.26059
13.01741,80.26044
13.01712,80.26026
13.01692,80.26013
13.01675,80.26003
13.01669,80.25999
13.01656,80.25991
13.01636,80.25978
13.01608,80.25963
13.01604,80.25961
13.01599,80.25959
13.01585,80.25954
13.01565,80.25947
13.0154,80.25939
13.0152,80.25934
13.01493,80.25932
13.01473,80.25932
13.01438,80.2593
13.01407,80.2593
13.01369,80.25928
13.01337,80.25926
13.01277,80.25924
13.01229,80.25923
13.01163,80.25921
13.01079,80.25918
13.01049,80.25917
13.00888,80.25911
13.00867,80.2591
13.00854,80.25909
13.00849,80.25908
13.00843,80.25907
13.00833,80.25905
13.00821,80.25901
13.00813,80.25899
13.0081,80.25898
13.00803,80.25896
13.00792,80.25892
13.0078,80.25887
13.0076,80.25875
13.00744,80.25863
13.00739,80.2586
13.00735,80.25856
13.00724,80.25846
13.0072,80.25842
13.00707,80.25828
13.00687,80.25797
13.00679,80.25783
13.00674,80.25771
13.00671,80.25764
13.00668,80.25757
13.00668,80.25755
13.00663,80.25736
13.00661,80.25731
13.0066,80.25722
13.00658,80.25712
13.00657,80.25704
13.00657,80.25695
13.00655,80.25614
13.00653,80.25523
13.0065,80.25468
13.00649,80.25449
13.00648,80.25423
13.00647,80.25382
13.00648,80.25286
13.00647,80.2526
13.00649,80.25247
13.0065,80.2524
13.00652,80.25232
13.00655,80.25218
13.00667,80.25166
13.00669,80.2515
13.00671,80.25133
13.00673,80.25111
13.00674,80.25087
13.00674,80.25018
13.00671,80.24929
13.00667,80.24841
13.00665,80.2481
13.00665,80.24789
13.00665,80.24762
13.00664,80.24735
13.00664,80.24728
13.00663,80.24609
13.00664,80.24538
13.00663,80.24361
13.00661,80.24297
13.00662,80.24292
13.00663,80.24287
13.00665,80.24283
13.00667,80.24277
13.00668,80.24166
13.00669,80.24141
13.0067,80.24124
13.00673,80.24109
13.00695,80.23988
13.00712,80.23895
13.00724,80.23829
13.00723,80.2382
13.00723,80.23813
13.00723,80.23806
13.00724,80.23792
13.00728,80.23776
13.0077,80.2357
13.00773,80.23557
13.00781,80.23518
13.00784,80.23504
13.00784,80.23502
13.0079,80.23476
13.00794,80.23455
13.00838,80.23229
13.0084,80.23218
13.00862,80.23106
13.00866,80.23086
13.00882,80.23002
13.00913,80.22853
13.00917,80.22831
13.0092,80.2282
13.00928,80.22799
13.00947,80.22753
13.00951,80.22742
13.01004,80.22625
13.01008,80.22617
13.01011,80.22613
13.01018,80.22607
13.01072,80.22494
13.01075,80.22486
13.01104,80.22414
13.01127,80.22358
13.01133,80.22344
13.01138,80.22329
13.01142,80.2232
13.01147,80.2231
13.01165,80.22257
13.01178,80.22227
13.01194,80.22182
13.01205,80.2215
13.01211,80.22131
13.01216,80.22114
13.01215,80.22107
13.01213,80.22102
13.01212,80.22098
13.01208,80.22089
13.01197,80.22052
13.01188,80.22021
13.01187,80.22019
13.01181,80.22001
13.01128,80.21841
13.01093,80.21742
13.01073,80.21689
13.01059,80.21662
13.01039,80.21619
13.01027,80.21594
13.01022,80.21583
13.01015,80.21557
13.01013,80.21543
13.01011,80.21529
13.01006,80.21487
13.01002,80.21467
13.01001,80.2146
13.00999,80.21454
13.00997,80.21449
13.00995,80.21442
13.00958,80.21352
13.00917,80.21248
13.00905,80.21221
13.00865,80.21113
13.00846,80.21059
13.00836,80.21032
13.00831,80.21019
13.00828,80.21012
13.00826,80.21006
13.00823,80.20999
13.00819,80.20986
13.00815,80.20973
13.00811,80.20961
13.00808,80.20947
13.00802,80.20919
13.00799,80.20898
13.00795,80.20866
13.00771,80.20706
13.00768,80.20683
13.0076,80.20632
13.00756,80.20606
13.00755,80.20542
13.00755,80.2054
13.00755,80.20496
13.00755,80.20437
13.00754,80.20431
13.00753,80.20417
13.00753,80.20415
13.00752,80.20406
13.00751,80.20396
13.0075,80.20378
13.00742,80.20325
13.00741,80.20314
13.0074,80.20308
13.00734,80.20268
13.00732,80.20248
13.00734,80.20206
13.00739,80.20174
13.00739,80.20162
13.00744,80.20108
13.00746,80.2007
13.00747,80.20027
13.00747,80.20007
13.00746,80.19981
13.00742,80.19929
13.00738,80.19882
13.00737,80.19856
13.00736,80.19847
13.00735,80.19777
13.00734,80.19708
13.00733,80.19652
13.00734,80.19635
13.00734,80.19632
13.00735,80.19627
13.00736,80.19626
13.00737,80.19625
13.00737,80.19623
13.00739,80.19623
13.00741,80.19621
13.00743,80.1962
13.00745,80.19619
13.00747,80.19619
13.00748,80.19619
13.00751,80.19618
13.00753,80.19618
13.00756,80.19618
13.00764,80.19619
13.00778,80.1962
13.00785,80.19621
13.0082,80.19625
13.00832,80.19627
13.00839,80.19627
13.00849,80.19628
13.00856,80.19627
13.00871,80.19624
13.0091,80.19606
13.00916,80.19603
13.00925,80.19598
13.00935,80.19593
13.00942,80.1959
13.00951,80.19588
13.00958,80.19587
13.00962,80.19586
13.00965,80.19586
13.00971,80.19586
13.00982,80.19586
13.00993,80.19587
13.01006,80.19588
13.01022,80.19589
13.01027,80.19589
13.01031,80.19589
13.01039,80.19589
13.01044,80.19588
13.01047,80.19588
13.0105,80.19588
13.01053,80.19587
13.01061,80.19584
13.01067,80.19581
13.01078,80.19575
13.01087,80.1957
13.01095,80.19564
13.01248,80.19468
13.0131,80.19433
13.01336,80.19417
13.01351,80.19407
13.01362,80.19401
13.01382,80.19387
13.014,80.19374
13.01408,80.19368
13.01416,80.19361
13.0142,80.19358
13.01427,80.19351
13.01433,80.19344
13.01438,80.19337
13.01445,80.19327
13.01453,80.19316
13.01472,80.19289
13.01492,80.19252
13.01537,80.19173
13.01604,80.19045
13.01605,80.19043
13.01609,80.19035
13.01621,80.19014
13.01634,80.18993
13.01664,80.18943
13.01671,80.18929
13.01688,80.18902
13.01706,80.18871
13.01723,80.1884
13.0177,80.18749
13.01779,80.18733
13.01785,80.18721
13.01791,80.18714
13.01798,80.18707
13.01809,80.18696
13.01822,80.18685
13.01837,80.18673
13.01853,80.18661
13.01872,80.18649
13.01969,80.1859
13.02001,80.18569
13.02007,80.18565
13.0201,80.18562
13.02019,80.18555
13.02026,80.18548
13.02032,80.1854
13.02034,80.18535
13.02037,80.18528
13.02043,80.18512
13.0205,80.18496
13.02052,80.18491
13.02054,80.18481
13.02061,80.18456
13.02068,80.18434
13.02078,80.18407
13.02083,80.18395
13.02097,80.18368
13.02123,80.18321
13.02134,80.18301
13.02149,80.18273
13.02207,80.18172
13.02269,80.1806
13.02298,80.18004
13.02355,80.17905
13.02381,80.17859
13.02391,80.1784
13.0245,80.17735
13.02439,80.17731
13.02378,80.17708
13.02372,80.17706
13.02365,80.17704
13.02357,80.17704
13.02341,80.17704
13.02327,80.17706
13.02326,80.17706
13.02322,80.17707
13.02318,80.17707
13.02312,80.17706
13.02307,80.17705
13.02243,80.1768
13.0224,80.17678
13.02238,80.17676
13.02237,80.17672
13.02234,80.17669
13.02232,80.17665
13.02231,80.17663
13.0223,80.1766
13.02231,80.17654
13.02242,80.17621
13.02248,80.17603
13.02248,80.17599
13.02248,80.17596
13.02246,80.17593
13.02245,80.17591
13.0212,80.17549
13.02115,80.17548
13.02106,80.17571
